,Year,Month,TagName,Month_Count
0,2016,1,rules,25
1,2016,1,american-football,16
2,2016,1,football,10
3,2016,1,nfl,10
4,2016,1,cricket,7
5,2016,1,trivia,7
6,2016,1,officiating,7
7,2016,1,tennis,7
8,2016,1,baseball,6
9,2016,1,basketball,6
10,2016,1,equipment,6
11,2016,1,statistics,5
12,2016,1,terminology,5
13,2016,1,nba,5
14,2016,1,ice-hockey,4
15,2016,1,sports-psychology,3
16,2016,1,strategy,3
17,2016,1,history,3
18,2016,1,etiquette,2
19,2016,1,team-dynamics,2
20,2016,1,quidditch,2
21,2016,1,golf,2
22,2016,1,skiing,2
23,2016,1,records,2
24,2016,1,coaching,2
25,2016,1,finances,2
26,2016,1,formula-1,2
27,2016,1,volleyball,2
28,2016,1,training,2
29,2016,1,injuries,2
30,2016,1,squash,2
31,2016,1,tie-breaker,2
32,2016,1,mlb,2
33,2016,1,collegiate,1
34,2016,1,swimming,1
35,2016,1,skateboarding,1
36,2016,1,surfing,1
37,2016,1,suspension,1
38,2016,1,cross-country-skiing,1
39,2016,1,media,1
40,2016,1,road-racing,1
41,2016,1,racquetball,1
42,2016,1,ice-skating,1
43,2016,1,serve,1
44,2016,1,fifa,1
45,2016,1,transfer,1
46,2016,1,performance,1
47,2016,1,biathlon,1
48,2016,1,ranking,1
49,2016,1,darts,1
50,2016,1,awards,1
51,2016,1,badminton,1
52,2016,1,snowboarding,1
53,2016,1,tactics,1
54,2016,1,english-premier-league,1
55,2016,1,schedule,1
56,2016,1,technique,1
57,2016,1,running,1
58,2016,1,track-and-field,1
59,2016,1,formations,1
60,2016,2,football,17
61,2016,2,rules,16
62,2016,2,trivia,11
63,2016,2,cricket,9
64,2016,2,records,9
65,2016,2,american-football,6
66,2016,2,equipment,5
67,2016,2,history,4
68,2016,2,skiing,4
69,2016,2,nfl,4
70,2016,2,basketball,3
71,2016,2,training,3
72,2016,2,injuries,3
73,2016,2,terminology,3
74,2016,2,officiating,2
75,2016,2,tennis,2
76,2016,2,statistics,2
77,2016,2,nba,2
78,2016,2,technique,1
79,2016,2,snowboarding,1
80,2016,2,badminton,1
81,2016,2,darts,1
82,2016,2,english-premier-league,1
83,2016,2,champions-league,1
84,2016,2,ice-hockey,1
85,2016,2,field-hockey,1
86,2016,2,track-and-field,1
87,2016,2,video-review,1
88,2016,2,suspension,1
89,2016,2,scoring,1
90,2016,2,foosball,1
91,2016,2,touch-rugby,1
92,2016,2,snooker,1
93,2016,2,roller-derby,1
94,2016,2,baseball,1
95,2016,2,beach-volleyball,1
96,2016,2,serie-a,1
97,2016,2,super-bowl,1
98,2016,2,schedule,1
99,2016,2,pool,1
100,2016,2,world-cup,1
101,2016,2,table-tennis,1
102,2016,2,maintenance,1
103,2016,2,sumo-wrestling,1
104,2016,2,doping,1
105,2016,2,mma,1
106,2016,3,rules,20
107,2016,3,cricket,14
108,2016,3,football,8
109,2016,3,trivia,6
110,2016,3,history,6
111,2016,3,officiating,5
112,2016,3,technique,5
113,2016,3,tennis,4
114,2016,3,baseball,4
115,2016,3,equipment,4
116,2016,3,basketball,4
117,2016,3,records,2
118,2016,3,international-sports,2
119,2016,3,media,2
120,2016,3,pro-wrestling,2
121,2016,3,injuries,2
122,2016,3,training,2
123,2016,3,running,2
124,2016,3,track-and-field,2
125,2016,3,rugby-union,2
126,2016,3,terminology,2
127,2016,3,pitching,2
128,2016,3,nba,2
129,2016,3,wrestling,1
130,2016,3,participation,1
131,2016,3,finances,1
132,2016,3,labor-relations,1
133,2016,3,volleyball,1
134,2016,3,ice-skating,1
135,2016,3,awards,1
136,2016,3,boxing,1
137,2016,3,mma,1
138,2016,3,cycleball,1
139,2016,3,ice-hockey,1
140,2016,3,nhl,1
141,2016,3,biathlon,1
142,2016,3,american-football,1
143,2016,3,copa-america,1
144,2016,3,collegiate,1
145,2016,3,skiing,1
146,2016,3,softball,1
147,2016,3,wicket,1
148,2016,3,cricket-world-cup,1
149,2016,3,world-cup,1
150,2016,3,scoring,1
151,2016,3,tournaments,1
152,2016,3,atp,1
153,2016,3,wta,1
154,2016,4,rules,20
155,2016,4,football,16
156,2016,4,cricket,9
157,2016,4,equipment,7
158,2016,4,statistics,6
159,2016,4,training,5
160,2016,4,baseball,5
161,2016,4,officiating,4
162,2016,4,ice-hockey,4
